doc_index,entity_group,entity_text
1492,ORG,Comcast Customer Service
1492,ORG,Comcast
1492,ORG,Comcast
1492,MISC,PTO
1492,ORG,Comcast
1493,ORG,CenturyLink
1494,ORG,Comcast
1494,ORG,Comcast
1494,ORG,Verizon FiOS
1495,ORG,FIOS
1495,ORG,Comcast
1496,ORG,Comcast
1496,ORG,UPS
1496,ORG,Comcast
1496,PER,Dave
1496,ORG,UPS
1497,ORG,Comcast
1497,ORG,Comcast
1497,ORG,Comcast
1497,ORG,Comcast
1498,MISC,Internet
1498,ORG,Comcast
1498,PER,Catherine
1498,ORG,Abt
1498,PER,Justin
1498,PER,Eric
1498,PER,Nicholas
1498,ORG,Comcast
1499,ORG,Comcast
1499,ORG,COMCAST
1499,ORG,COMCAST
1499,ORG,COMCAST
1500,ORG,RCN
1500,ORG,Comcast
1500,ORG,Sony
1500,ORG,Sony
1500,MISC,Sony
1500,ORG,Xfinity
1500,ORG,Xfinity
1500,ORG,Xfinity
1500,ORG,RCN
1501,ORG,Comcast
1501,ORG,Comcast
1501,ORG,Comcast
1501,ORG,Comcast
1502,ORG,Comcast
1503,ORG,Comcast
1503,ORG,Costco
1503,MISC,Enjoy a
1503,ORG,Comcast
1503,ORG,DirecTV
1504,ORG,Comcast
1504,ORG,Fios
1505,ORG,Comcast
1505,ORG,Comcast
1505,ORG,Comcast
1505,ORG,Comcast
1505,ORG,FCC
1505,ORG,Comcast
1506,ORG,Comcast
1506,ORG,Comcast
1506,ORG,Comcast
1507,ORG,Comcast
1507,ORG,ATT
1508,ORG,Comcast
1508,ORG,.
1509,ORG,COMCAST/XFINITY
1509,MISC,Phone
1509,MISC,English
1509,LOC,Virginia
1509,ORG,DirecTV
1509,ORG,Dish
1509,ORG,Shentel
1509,ORG,DISH
1509,ORG,SHELTEL
1509,ORG,COMCAST
1509,ORG,FCC
1509,ORG,BBB
1511,LOC,Washington DC
1512,ORG,Comcast
1512,PER,Daniel
1512,PER,Raphael
1512,ORG,Fabion
1512,PER,Amber
1512,PER,Eve
1512,PER,Eva
1512,PER,Marisa
1512,PER,Eva
1513,ORG,Comcast
1513,ORG,Comcast
1513,PER,Kit
1513,PER,Kit
1513,ORG,Comcast
1513,ORG,Comcast
1513,ORG,Comcast
1513,ORG,Comcast
1513,ORG,Comcast
1515,ORG,Comcast
1515,ORG,Comcast
1515,ORG,Comcast
1515,MISC,Olympic
1516,ORG,Comcast
1516,MISC,Windows 10
1516,MISC,non-Windows
1516,ORG,Norton
1516,MISC,PC
1516,MISC,PC
1517,ORG,Comcast
1517,ORG,Comcast
1517,LOC,America
1517,ORG,Comcast
1517,ORG,Comcast
1517,LOC,middle east
1518,ORG,Comcast
1518,ORG,Comcast
1518,ORG,Comcast
1518,ORG,Comcast
1518,MISC,English
1518,LOC,United States
1518,LOC,Philippines
1518,LOC,United States
1518,LOC,US
1520,ORG,Comcast
1520,MISC,Olympics
1520,ORG,Comcast
1520,LOC,DC
1521,ORG,Comcast
1521,MISC,Internet
1521,MISC,Cable
1521,ORG,Comcast
1521,PER,Mom
1521,ORG,Comcast
1521,ORG,AT&T
1522,ORG,comcast
1523,ORG,Comcast / Xfinity
1523,PER,David
1523,ORG,Comcast
1523,ORG,Support
1524,ORG,Comcast
1524,ORG,DirecTV
1524,ORG,Comcast
1524,ORG,DirecTV
1524,ORG,Comcast
1525,ORG,Comcast
1525,ORG,Highland Video
1525,ORG,Comcast
1525,ORG,.
1525,ORG,Comcast
1525,ORG,BBB
1525,ORG,FCC
1526,PER,Rosemarie
1526,PER,Havran
1526,PER,Frank
1526,PER,Rosemarie
1526,PER,Frank
1526,ORG,Comcast
1527,ORG,Comcast
1528,ORG,Comcast
1528,ORG,Xfinity
1530,ORG,STARS
1531,ORG,Comcast
1531,ORG,Comcast
1531,ORG,Comcast
1532,ORG,Xfinity
1532,ORG,Xfinity
1532,ORG,Xfinity
1533,LOC,North Carolina
1533,LOC,Stuart
1533,LOC,FL
1533,LOC,Jensen Beach
1533,ORG,Comcast
1533,ORG,Comcast
1533,ORG,Comcast
1533,ORG,DISH
1533,ORG,Comcast
1534,ORG,Comcast
1534,ORG,Comcast
1534,ORG,Xfinity
1534,ORG,Comcast
1535,LOC,NYC
1535,ORG,Verizon
1535,ORG,Comcast
1535,ORG,Comcast
1535,ORG,Verizon
1537,ORG,Comcast Triple
1537,MISC,Play
1537,MISC,Internet
1537,ORG,Comcast
1537,ORG,Comcast
1537,LOC,India
1537,LOC,India
1537,LOC,India
1537,LOC,Philippines
1537,ORG,Xfinity
1538,ORG,Xfinity
1538,MISC,Wi-Fi
1539,ORG,Comcast
1539,ORG,Verizon
1540,ORG,Opticsplanet
1540,ORG,Comcast
1541,ORG,Comcast
1541,ORG,Comcast
1541,ORG,Comcast
1541,ORG,Comcast
1542,ORG,Comcast
1543,ORG,Dish
1543,ORG,DirecTV
1543,ORG,Comcast
1543,ORG,Dish Network
1543,ORG,DirecTV
1544,ORG,Xfinity
1544,LOC,America
1544,ORG,Comcast
1544,LOC,Florida
1544,PER,Mickey Mouse
1544,ORG,Comcast
1545,MISC,Internet
1547,ORG,AT&T
1547,ORG,Comcast
1547,MISC,Mickey Mouse
1547,MISC,Cable/TV
1547,ORG,Time Warner
1547,ORG,Comcast
1547,ORG,Dish
1547,ORG,Comcast
1549,LOC,Utah
1549,ORG,Comcast
1549,ORG,Comcast
1550,ORG,Comcast
1550,ORG,Comcast
1551,ORG,Comcast
1551,ORG,Comcast CS
1551,ORG,Comcast CS
1551,ORG,BBB
1551,ORG,FCC
1551,ORG,Comcast
1552,ORG,Comcast
1552,ORG,Comcast
1552,LOC,.
1552,MISC,obihai obi200
1552,ORG,Comcast
1552,LOC,.
1552,ORG,Comcast
1552,LOC,.
1552,ORG,Comcast
1552,ORG,Comcast
1552,LOC,.
1552,ORG,Comcast
1552,ORG,Comcast
1552,LOC,.
1552,LOC,.
1552,LOC,.
1552,MISC,Philadelphia-based
1552,ORG,Comcast
1552,LOC,U.S.
1552,LOC,U
1552,LOC,S
1553,ORG,Comcast
1553,ORG,Comcast
1554,ORG,CC
1554,ORG,CC time
1554,MISC,English
1554,ORG,CC
1554,LOC,GA
1554,LOC,FL
1554,LOC,GA
1554,ORG,CC
1554,LOC,GA
1554,LOC,FL
1554,LOC,GA
1554,ORG,CC
1554,ORG,CC
1556,ORG,X
1556,MISC,f
1556,ORG,inity
1556,MISC,D
1557,ORG,Comcast
1557,PER,Travis
1557,ORG,Comcast
1558,LOC,California
1558,ORG,Comcast
1558,ORG,Stellar Recovery
1558,ORG,Comcast
1559,ORG,Comcast
1559,ORG,Comcast
1559,ORG,Comcast
1560,ORG,Comcast
1560,ORG,Comcast/XFINITY
1561,LOC,America
1561,ORG,Uverse
1561,ORG,Comcast/Xfinity
1562,ORG,XFINITY
1562,ORG,CS
1562,ORG,Verizon Fios
1563,LOC,.
1563,ORG,CS
1563,LOC,U
1563,LOC,S.
1563,LOC,.
1563,LOC,.
1563,LOC,.
1563,LOC,.
1563,LOC,.
1563,LOC,.
1563,LOC,.
1563,LOC,U
1563,LOC,S.
1563,LOC,.
1563,LOC,.
1563,LOC,.
1564,ORG,Comcast
1564,ORG,.
1565,ORG,Comcast
1565,ORG,Comcast
1565,ORG,Comcast
1565,MISC,iPads
1565,ORG,Comcast
1565,ORG,Comcast
1565,ORG,Comcast
1565,MISC,Internet
1565,ORG,Comcast
1565,ORG,Comcast
1567,ORG,Xfinity
1567,ORG,Comcast
1568,ORG,Comcast
1568,ORG,DirecTV
1568,ORG,CS
1569,ORG,Comcast
1571,ORG,Comcast
1571,ORG,AT&T
1571,ORG,Comcast
1572,ORG,Comcast
1572,ORG,Comcast
1572,ORG,Sports
1572,MISC,Franchise
1572,ORG,Comcast
1573,ORG,Comcast
1573,ORG,Comcast
1573,ORG,Comcast
1574,ORG,Comcast
1574,ORG,Comcast
1574,ORG,COMCAST
1574,MISC,TV
1575,ORG,Comcast
1575,ORG,Comcast
1576,ORG,Comcast
1576,MISC,English
1577,PER,Marry
1577,PER,Nick
1577,ORG,Comcast
1577,ORG,Comcast
1577,ORG,Dish Network
1579,ORG,Comcast
1580,ORG,Comcast
1580,ORG,Comcast
1580,ORG,Comcast
1581,LOC,New Kensington/Arnold
1581,LOC,PA
1581,ORG,Comcast
1581,ORG,Comcast
1581,ORG,Comcast
1581,ORG,COMCAST
1581,LOC,Fox Chapel
1581,ORG,comcast
1582,ORG,Comcast
1582,ORG,AT&T
1582,ORG,DirecTV
1583,ORG,Comcast
1584,ORG,Comcast
1584,ORG,Comcast
1584,ORG,Comcast
1584,ORG,Comcast
1585,ORG,Comcast
1585,ORG,Better Business Bureau
1585,ORG,AT&T
1586,ORG,Comcast
1586,ORG,UPS
1587,ORG,Comcast
1587,ORG,Tech Support
1587,ORG,Comcast
1587,ORG,Comcast
1587,ORG,NBC
1587,ORG,Comcast
1588,ORG,Comcast
1588,ORG,Comcast
1588,ORG,Comcast
1588,ORG,Comcast
1588,PER,Taylor
1588,PER,Taylor
1588,ORG,Comcast
1588,LOC,Michigan
1588,ORG,Comcast
1588,PER,Shane
1588,MISC,English
1588,PER,Shane
1588,ORG,Comcast
1589,ORG,Comcast/Xfinity
1590,ORG,1800-Comcast
1590,ORG,Customer Service Support
1590,PER,NICKI
1590,ORG,Comcast
1590,ORG,PSEG
1590,ORG,PSEG
1590,PER,Nicki
1590,ORG,Comcast
1590,ORG,Comcast
1590,ORG,1800-Comcast
1591,ORG,X1
1592,ORG,Comcast
1593,ORG,Comcast
1593,ORG,Comcast
1593,ORG,Comcast
1593,ORG,Comcast
1594,ORG,Comcast
1594,MISC,On Demand
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,MISC,Agent Orange
1595,LOC,Vietnam
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,ORG,Better Business Bureau
1595,ORG,BBB
1595,ORG,FCC
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,LOC,United States
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,ORG,COMCAST
1595,ORG,COMCAST
1596,ORG,Comcast
1596,MISC,French
1596,ORG,Comcast
1596,ORG,Comcast
1596,ORG,Comcast
1596,MISC,French
1596,ORG,PremierCC
1596,LOC,Cherry St
1596,LOC,Houston
1596,LOC,Texas
1596,MISC,BB
1596,ORG,Comcast
1596,ORG,Dish
1598,ORG,Comcast
1598,LOC,Colorado
1598,ORG,Comcast
1598,LOC,India
1598,ORG,CenturyLink
1598,ORG,Sling TV
1598,ORG,Comcast
1598,ORG,Comcast
1599,PER,Jewelian
1599,ORG,Comcast
1599,PER,Jewelian
1599,PER,Jewelian
1599,PER,Ozar
1599,ORG,Comcast
1600,ORG,Comcast
1600,ORG,Dish Network
1600,ORG,Comcast
1600,ORG,Comcast
1600,ORG,Comcast
1600,PER,Neil Smit
1600,ORG,Comcast
1600,ORG,Comcast
1600,PER,Neil Smith
1602,ORG,Xfinity Comcast
1602,ORG,ATT
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,AT&T
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,AT&T
1603,ORG,COMCAST
1603,ORG,COMCAST
1603,ORG,AT&T
1603,ORG,COMCAST
1603,ORG,AT&T
1605,ORG,Comcast
1605,ORG,Comcast
1606,ORG,Comcast Business Internet
1607,ORG,Comcast
1607,MISC,Apple TV
1607,ORG,Comcast
1608,ORG,Xfinity/Comcast
1608,ORG,Xfinity
1608,ORG,Xfinity
1609,ORG,comcast
1610,ORG,Comcast
1610,ORG,Comcast
1610,ORG,Comcast
1611,ORG,U-verse
1611,ORG,Comcast
1611,ORG,Comcast
1614,ORG,Comcast
1614,ORG,Comcast
1614,ORG,Comcast
1614,ORG,Comcast
1614,ORG,Comcast
1615,ORG,Comcast
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,AT&T
1616,ORG,Comcast
1616,ORG,AT&T
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,AT&T
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,Comcast
1616,ORG,Comcast
1617,ORG,Comcast
1618,ORG,Comcast
1618,ORG,Comcast
1618,MISC,E-911
1618,ORG,Comcast
1618,MISC,E-911
1618,ORG,AT&T
1618,ORG,Comcast
1619,ORG,Comcast/Xfinity
1619,ORG,Xfinity
1619,ORG,DirecTV
1619,ORG,Xfinity
1619,ORG,Xfinity/Comcast
1619,ORG,DirecTV
1619,ORG,Xfinity
1619,ORG,Comcast
1620,ORG,Comcast
1620,LOC,Florida
1621,ORG,"Comcast Internet, Cable and TV"
1621,ORG,Comcast
1621,ORG,Comcast
1622,ORG,Comcast
1622,ORG,Comcast
1623,LOC,.
1623,LOC,.
1623,LOC,Pembroke Pines
1623,LOC,Fl.
1623,LOC,.
1623,ORG,Comcast
1623,LOC,.
1623,ORG,Comcast
1623,LOC,.
1625,MISC,Spanish
1625,MISC,Spanish
1625,ORG,COMCAST
1626,ORG,Comcast
1626,ORG,Comcast
1626,ORG,Comcast
1626,PER,Roberts
1626,ORG,Comcast
1626,MISC,Virgin
1626,PER,Richard Branson
1627,ORG,Comcast
1627,ORG,Comcast
1627,ORG,Comcast
1628,ORG,AT&T
1629,MISC,Gateway Installed
1629,MISC,Gateway
1629,MISC,Gateway
1629,ORG,Comcast
1629,ORG,Customer Service
1630,ORG,Comcast
1632,ORG,Comcast
1632,ORG,Comcast
1633,MISC,Internet
1633,ORG,Comcast
1633,ORG,Comcast
1633,ORG,Comcast
1633,ORG,Comcast/Xfinity
1633,ORG,Comcast
1633,ORG,Comcast
1633,ORG,Comcast
1634,ORG,Xfinity
1634,ORG,Comcast
1634,MISC,Memorial Day
1635,ORG,Comcast
1636,ORG,Comcast
1636,ORG,Comcast
1636,ORG,DirecTV
1636,ORG,Comcast
1636,ORG,Comcast
1636,ORG,Comcast
1638,ORG,Comcast
1638,ORG,Customer Service
1638,ORG,Corporate Office
1638,ORG,Corporate
1638,MISC,Mass Laws
1639,ORG,Comcast
1640,ORG,DirecTV
1640,ORG,Xfinity/Comcast
1640,ORG,Comcast
1641,ORG,Comcast
1641,ORG,AT&T
1642,ORG,COMcast
1642,ORG,communistcast
1642,ORG,FCC
1642,ORG,Comcast
1642,ORG,FCC
1642,ORG,Crystal ** of Florida Executive Customer Relations
1642,ORG,Crystal
1642,ORG,Comcast
1643,ORG,Xfinity
1643,LOC,colorado springs
1643,ORG,Xfinity
1644,ORG,Better Business Bureau
1644,ORG,BBB
1645,ORG,Dish
1645,ORG,Dish
1645,ORG,Verizon
1646,ORG,Comcast
1647,ORG,Comcast
1647,ORG,Comcast
1647,LOC,Golden Gate
1647,ORG,Comcast
1647,ORG,Comcast
1647,ORG,Comcast
1647,MISC,Memorial Day
1647,ORG,Comcast
1647,ORG,Comcast
1648,ORG,Comcast
1648,ORG,Directv
1648,ORG,Comcast
1648,ORG,Directv
1649,ORG,COMCAST
1649,ORG,COMCAST
1649,ORG,comcast
1650,ORG,Comcast
1650,ORG,Comcast
1651,PER,Emmanuel
1651,ORG,Comcast
1652,ORG,Comcast
1652,ORG,Comcast
1652,LOC,Africa
1652,LOC,Africa
1652,ORG,Comcast
1652,ORG,Comcast
1652,ORG,Comcast
1652,ORG,Comcast
1652,ORG,Comcast
1653,ORG,Comcast
1654,MISC,Internet
1654,MISC,Internet
1654,MISC,Internet
1654,MISC,Internet
1654,PER,Courtney
1655,ORG,Comcast
1655,ORG,Comcast
1655,PER,Andrea
1655,PER,Andrea
1655,ORG,Comcast
1655,ORG,Comcast
1656,ORG,Comcast
1657,ORG,Comcast
1657,ORG,Comcast
1657,ORG,Comcast
1657,ORG,Comcast
1657,ORG,Comcast
1657,ORG,Comcast
1657,ORG,Comcast
1658,ORG,Comcast
1658,MISC,ER
1658,MISC,Ticket
1658,ORG,FCC
1658,ORG,FCC
1658,ORG,Comcast Public Relations
1658,ORG,Equifax
1658,ORG,FCC
1658,ORG,Credit Karma
1659,ORG,Comcast
1659,ORG,Comcast
1659,ORG,Comcast
1660,ORG,Comcast
1660,ORG,Comcast
1661,ORG,Xfinity
1661,ORG,Netflix
1661,ORG,Comcast
1662,MISC,Phone
1662,MISC,Internet
1662,ORG,Comcast
1662,ORG,Comcast
1662,MISC,Internet
1662,ORG,Comcast
1662,MISC,Coax
1662,ORG,Comcast
1662,ORG,Comcast
1663,ORG,Comcast
1663,ORG,Vonage
1663,ORG,Comcast
1664,ORG,Consumer Affairs
1664,ORG,Comcast
1664,ORG,Comcast
1664,ORG,Comcast
1664,ORG,Comcast
1664,MISC,Xfinity 1
1664,MISC,TV
1664,ORG,NSA
1665,ORG,Comcast
1665,ORG,BBB
1665,ORG,FCC
1666,ORG,Comcast
1666,LOC,Georgia
1666,ORG,Comcast
1666,LOC,Atlanta
1666,LOC,GA
1666,ORG,Comcast
1666,ORG,Comcast
1666,ORG,AT&T
1666,LOC,Atlanta
1666,ORG,Comcast Customer Service
1666,ORG,Comcast
1666,MISC,Latino
1666,MISC,English
1666,MISC,Latino
1666,MISC,Spanish
1666,MISC,English
1666,ORG,Comcast
1668,ORG,Comcast
1669,ORG,Comcast
1669,ORG,Comcast
1669,ORG,Comcast
1669,ORG,Comcast
1669,ORG,Comcast
1669,ORG,Comcast
1669,ORG,Comcast
1670,ORG,Xfinity
1671,ORG,Comcast
1671,ORG,Comcast
1671,LOC,America
1671,LOC,America
1672,ORG,Comcast
1672,MISC,Internet
1672,MISC,Internet
1672,PER,Dostoyevsky
1672,ORG,Comcast
1672,ORG,Comcast
1673,ORG,Comcast Cable
1674,ORG,Comcast
1675,ORG,24/7 Wall St
1675,ORG,Zogby Analytics
1675,LOC,Americas
1675,ORG,Comcast
1675,ORG,Comcast
1675,ORG,Comcast
1675,ORG,Comcast
1675,MISC,Hall of Shame
1675,ORG,Business Insider
1675,ORG,Comcast
1675,ORG,CheatSheet
1675,ORG,Comcast
1675,MISC,American Consumer
1675,ORG,Satisf
1675,MISC,action Index
1675,ORG,Comcast
1675,ORG,Consumerist
1675,ORG,Comcast
1675,LOC,AMERICA
1675,ORG,Comcast
1675,MISC,American Consumer Satisfaction Index
1675,ORG,Forresters
1675,ORG,Comcast
1675,ORG,Consumer Reports
1675,ORG,Comcast
1675,ORG,Comcast
1676,ORG,Comcast xFinity
1676,ORG,Optimum
1676,ORG,Comcast
1677,ORG,Comcast
1677,ORG,Comcast/Xfinity
1678,ORG,Comcast
1680,ORG,Comcast
1681,ORG,Comcast
1681,ORG,Starz
1681,ORG,Comcast
1681,ORG,Comcast
1681,ORG,Comcast
1682,ORG,Comcast
1682,LOC,Hades
1684,ORG,Comcast
1684,ORG,DIRECTV
1684,ORG,.
1684,ORG,Comcast xfinity
1684,ORG,Comcast xfinity
1685,ORG,Comcast
1688,ORG,Comcast
1689,ORG,Comcast
1689,MISC,Internet
1690,ORG,Comcast
1690,ORG,Comcast
1691,ORG,Comcast
1691,ORG,AT&T/DirecTV
1691,ORG,UPS
1691,ORG,Com
1691,ORG,CSR
1691,PER,Fatimah
1691,LOC,Fla
1691,PER,Gabriel
1691,PER,Mike
1691,PER,Gabriel
1691,LOC,US
1691,PER,Esperinza
1691,LOC,Philippines
1691,ORG,UPS
1691,ORG,UPS
1691,ORG,UPS
1691,ORG,UPS
1692,ORG,Comcast
1692,ORG,Comcast
1693,ORG,Comcast
1693,ORG,Comcast
1693,ORG,AT&T
1694,ORG,Comcast
1694,ORG,Comcast
1694,MISC,Comcast Agreement for Residential Services
1694,MISC,Subscriber Agreement
1694,ORG,Comcast
1694,ORG,Comcast
1694,ORG,Comcast
1694,ORG,Comcast
1694,ORG,Comcast
1695,ORG,Comcast
1695,ORG,Xfinity
1695,ORG,Google Fiber
1695,ORG,Comcast
1695,ORG,Ma Bell
1695,ORG,AT&T
1695,ORG,DirecTV
1695,ORG,Comcast
1696,ORG,CenturyLink
1696,ORG,Comcast
1696,ORG,Comcast
1696,ORG,Comcast
1696,ORG,CenturyLink
1696,ORG,Comcast
1696,MISC,Federal
1696,ORG,Comcast
1697,ORG,Comcast
1697,ORG,Comcast
1697,MISC,Comcast-approved
1697,ORG,UPS
1697,ORG,UPS
1697,ORG,Comcast
1697,ORG,Comcast
1697,ORG,Comcast
1697,ORG,Comcast
1697,ORG,FCC
1697,ORG,Comcast
1697,ORG,UPS
1697,ORG,Comcast
1697,ORG,Comcast
1697,ORG,Comcast
1697,ORG,Comcast
1697,ORG,Comcast
1698,ORG,Comcast
1698,ORG,DirecTV
1698,ORG,Centurylink
1698,ORG,Comcast
1699,ORG,Comcast
1699,ORG,Comcast
1699,ORG,Comcast
1699,MISC,iPad
1699,ORG,Comcast
1699,ORG,XFINITY
1699,ORG,Comcast
1700,ORG,Comcast
1701,PER,Youling
1701,ORG,link
1701,PER,Lizzy
1701,PER,David
1701,PER,David
1701,ORG,Comcast
1701,ORG,Comcast
1701,MISC,MRI
1701,PER,David
1702,LOC,America
1703,ORG,Comcast
1703,ORG,Comcast
1703,ORG,Comcast
1703,ORG,Comcast
1703,ORG,Comcast
1703,ORG,Comcast
1703,ORG,COMCAST
1703,ORG,Comcast
1703,ORG,Comcast
1703,ORG,Credit Reporting
1703,ORG,Comcast
1703,ORG,Comcast
1703,ORG,Comcast
1703,MISC,Chapter 11
1704,ORG,Comcast
1705,ORG,Xfinity
1705,ORG,CenturyLink
1706,ORG,Comcast
1706,MISC,Internet
1706,PER,Jo
1706,ORG,Best Buy
1706,ORG,Best Buy
1706,MISC,Comcast
1706,MISC,NETGEAR
1706,MISC,C300
1706,ORG,Best Buy
1706,MISC,TV cable Xfinity Service
1706,ORG,Best Buy
1706,ORG,Comcast
1706,PER,JEROME
1707,ORG,Comcast
1707,ORG,AT&T
1708,ORG,Comcast
1708,PER,Debbie
1709,ORG,Comcast
1709,ORG,Comcast
1709,ORG,Comcast
1709,ORG,Comcast
1709,ORG,Comcast
1710,ORG,Kids Zone
1712,ORG,Comcast
1712,ORG,Comcast
1712,MISC,Xfinity
1712,MISC,Xfinity TV
1712,PER,Ryan
1712,ORG,Comcast
1712,PER,Ryan
1712,ORG,Comcast
1712,ORG,Comcast
1712,ORG,Comcast
1712,PER,Ryan
1712,PER,Ryan
1712,ORG,Comcast
1712,ORG,Comcast
1713,ORG,Comcast
1713,ORG,Comcast
1713,ORG,Comcast
1714,MISC,Internet
1714,ORG,Comcast Xfinity
1714,ORG,Comcast
1714,ORG,Comcast
1714,ORG,Comcast
1714,ORG,Comcast
1714,ORG,Comcast
1714,ORG,Comcast
1714,ORG,Comcast
1714,ORG,Comcast
1715,ORG,Comcast
1716,ORG,Comcast
1716,ORG,Comcast
1716,PER,Sheri **
1716,LOC,Philadelphia
1716,LOC,DC
1716,PER,Roberts
1716,PER,Charlie Herrin
1717,ORG,Comcast
1717,ORG,Comcast
1717,ORG,Comcast
1717,ORG,Comcast
1718,ORG,Comcast
1718,ORG,Comcast
1719,ORG,Comcast
1720,ORG,Comcast
1720,ORG,Comcast
1721,ORG,Comcast
1721,ORG,Comcast
1723,MISC,Easter
1723,ORG,Comcast
1723,ORG,Comcast
1723,ORG,BBB
1724,ORG,Comcast
1724,ORG,Comcast
1724,ORG,Comcast
1725,ORG,Comcast
1725,ORG,Comcast
1725,ORG,Comcast
1726,ORG,Comcast
1726,MISC,US Citizens
1727,ORG,Comcast
1727,LOC,PA
1727,MISC,yankee
1727,ORG,Comcast
1728,ORG,COMCAST
1730,ORG,Comcast
1730,ORG,Comcast
1730,ORG,Comcast
1730,ORG,Comcast
1731,ORG,Xfinity
1731,MISC,X1
1732,ORG,Comcast
1732,ORG,Comcast
1732,ORG,Comcast
1734,ORG,Comcast
1734,ORG,Comcast
1734,ORG,Comcast
1734,ORG,Comcast
1735,ORG,FCC
1735,ORG,Comcast
1735,ORG,Comcast
1735,ORG,Comcrap
1736,ORG,Comcast
1736,ORG,Comcast
1736,ORG,Comcast
1736,PER,Brandy
1736,ORG,Xfinity Comcast
1736,ORG,.
1736,PER,Jaybrianna
1736,PER,.
1736,ORG,Comcast
1736,PER,Jaybrianna
1736,PER,Bhilib
1736,ORG,Customer Solutions
1736,ORG,Xfinity
1736,PER,.
1736,ORG,Comcast
1736,PER,Jackie
1736,ORG,Xfinity Latino
1736,MISC,Spanish
1736,MISC,English
1737,ORG,Comcast
1737,ORG,Dish
1737,ORG,Comcast
1738,ORG,Comcast
1738,ORG,Comcast
1738,PER,Dominque
1738,ORG,Comcast
1738,ORG,UPS
1738,ORG,Comcast
1738,ORG,Comcast
1739,ORG,Comcast
1739,ORG,Comcast
1740,ORG,Comcast
1740,ORG,Comcast
1741,ORG,Comcast
1741,ORG,Comcast
1741,ORG,BBB
1742,ORG,Comcast
1742,LOC,India
1742,LOC,Nashville
1742,MISC,English
1742,MISC,English
1742,ORG,xfinity
1742,ORG,AT&T
1743,ORG,Comcast
1743,ORG,Comcast
1744,ORG,Comcast
1745,ORG,Comcast
1745,ORG,.
1745,ORG,AT&T
1745,ORG,Comcast
1746,MISC,On Demand
1746,PER,Angela
1746,MISC,GED
1748,ORG,Xfinity
1748,ORG,U-verse
1748,ORG,Xfinity
1748,ORG,U
1748,MISC,-
1748,ORG,verse
1748,ORG,U
1748,MISC,-
1748,ORG,verse
1748,ORG,Xfinity
1748,ORG,U
1748,MISC,-
1748,ORG,verse
1748,ORG,U-verse
1748,ORG,U-verse
1749,ORG,Xfinity
1749,ORG,Xfinity
1749,LOC,Kendall
1749,ORG,Xfinity
1749,ORG,Xfinity
1750,ORG,Comcast
1750,ORG,Comcast
1750,ORG,Comcast
1750,ORG,Comcast
1750,ORG,Comcast
1750,ORG,Comcast
1750,ORG,Comcast
1750,MISC,Blast
1750,ORG,Comcast
1750,ORG,Comcast
1750,MISC,1
1751,ORG,Comcast
1751,PER,Lucky
1751,PER,Zee
1751,PER,Karen
1751,PER,Ashley
1751,LOC,Europe
1751,PER,Jasmine
1751,PER,Christine
1751,PER,Joy
1751,ORG,Comcast
1751,LOC,Europe
1751,LOC,Asia
1751,PER,Pamala
1751,PER,Aaron
1751,ORG,Comcast
1751,ORG,Comcast
1753,LOC,Florida
1753,MISC,U-verse
1753,LOC,St
1753,MISC,.
1753,LOC,Louis
1753,MISC,U-verse
1753,LOC,Florida.
1753,ORG,Comcast
1753,LOC,.
1753,ORG,U
1753,MISC,-
1753,ORG,verse
1753,LOC,.
1753,LOC,GOOD OLD ST. LOUIS
1753,ORG,AT&T
1753,MISC,U-verse
1754,ORG,Comcast Xfinity
1754,ORG,Comcast
1754,ORG,Comcast
1754,MISC,Modem
1755,LOC,Panama
1756,ORG,Comcast
1756,ORG,Comcast
1756,ORG,Comcast
1756,ORG,Comcast
1756,ORG,Comcast
1756,PER,Gerry
1756,PER,Gerry
1756,ORG,Satellite
1757,ORG,Comcast
1758,ORG,HBO
1758,ORG,Comcast
1759,ORG,Construction
1759,PER,Tom Karinshak
1759,PER,David
1759,LOC,Jacksonville Florida
1759,PER,Pete
1759,PER,Jasman
1759,PER,Shanail
1759,PER,Julie
1759,PER,James
1759,PER,Janet
1759,MISC,Eastern
1759,PER,German
1759,MISC,Eastern
1759,ORG,Comcast
1759,PER,David
1759,PER,Pete
1760,PER,.
1760,MISC,HDMI
1760,PER,Juvy Lyn
1760,ORG,Comcast
1760,PER,Chris
1760,MISC,Starter
1760,MISC,Digital Starter
1761,ORG,Comcast
1762,ORG,Netflix
1763,ORG,History
